alert_type,ticker,price,timestamp,date,time,channel
exit,CVX,152.84,2025-10-14T17:00:03.438000+00:00,2025-10-14,17:00:03,asumasnam-alerts
call,DE,448.74,2025-10-14T17:00:04.332000+00:00,2025-10-14,17:00:04,asumasnam-alerts
exit,ASTS,96.73,2025-10-14T17:00:09.046000+00:00,2025-10-14,17:00:09,pro-account-alerts
call,DE,448.74,2025-10-14T17:00:11.425000+00:00,2025-10-14,17:00:11,pro-account-alerts
exit,UNH,360.8,2025-10-14T17:00:14.124000+00:00,2025-10-14,17:00:14,pro-account-alerts
exit,BA,217.29,2025-10-14T17:00:14.258000+00:00,2025-10-14,17:00:14,asumasnam-alerts
exit,QURE,60.13,2025-10-14T17:15:22.320000+00:00,2025-10-14,17:15:22,asumasnam-alerts
call,LOW,239.98,2025-10-14T17:16:00.345000+00:00,2025-10-14,17:16:00,pro-account-alerts
call,RUT,2494.0614,2025-10-14T17:25:00.508000+00:00,2025-10-14,17:25:00,expert-spx-alerts
call,RUT,2495.429,2025-10-14T17:30:02.244000+00:00,2025-10-14,17:30:02,expert-spx-alerts
call,SPX,6675.63,2025-10-14T17:30:02.735000+00:00,2025-10-14,17:30:02,expert-spx-alerts
exit,GE,301.23,2025-10-14T17:30:12.256000+00:00,2025-10-14,17:30:12,asumasnam-alerts
call,CVNA,342.75,2025-10-14T17:30:19.886000+00:00,2025-10-14,17:30:19,asumasnam-alerts
call,AXP,335.33,2025-10-14T17:31:00.493000+00:00,2025-10-14,17:31:00,pro-account-alerts
exit,SPY,664.67,2025-10-14T17:35:00.508000+00:00,2025-10-14,17:35:00,expert-spx-alerts
exit,QURE,60.05,2025-10-14T17:40:21.379000+00:00,2025-10-14,17:40:21,asumasnam-alerts
call,RUT,2498.2993,2025-10-14T17:45:00.858000+00:00,2025-10-14,17:45:00,expert-spx-alerts
call,BRK,496.46,2025-10-14T17:45:06.694000+00:00,2025-10-14,17:45:06,pro-account-alerts
call,HD,387.545,2025-10-14T17:45:08.567000+00:00,2025-10-14,17:45:08,pro-account-alerts
call,CVX,153.29,2025-10-14T17:45:08.772000+00:00,2025-10-14,17:45:08,asumasnam-alerts
call,RUT,2499.9024,2025-10-14T17:50:00.676000+00:00,2025-10-14,17:50:00,expert-spx-alerts
call,SPX,6677.22,2025-10-14T17:50:02.605000+00:00,2025-10-14,17:50:02,expert-spx-alerts
call,MAR,268.66,2025-10-14T17:50:12.461000+00:00,2025-10-14,17:50:12,pro-account-alerts
exit,PLTR,181.1,2025-10-14T17:55:01.523000+00:00,2025-10-14,17:55:01,pro-account-alerts
exit,TSM,300.06,2025-10-14T17:55:08.615000+00:00,2025-10-14,17:55:08,asumasnam-alerts
call,RUT,2501.2807,2025-10-14T18:00:02.145000+00:00,2025-10-14,18:00:02,expert-spx-alerts
call,QURE,60.55,2025-10-14T18:00:35.319000+00:00,2025-10-14,18:00:35,asumasnam-alerts
call,CVNA,344.52,2025-10-14T18:05:06.007000+00:00,2025-10-14,18:05:06,asumasnam-alerts
exit,AXP,334.95,2025-10-14T18:10:01.909000+00:00,2025-10-14,18:10:01,pro-account-alerts
exit,BA,216.01,2025-10-14T18:10:06.344000+00:00,2025-10-14,18:10:06,asumasnam-alerts
exit,UNH,360.99,2025-10-14T18:10:15.398000+00:00,2025-10-14,18:10:15,pro-account-alerts
exit,QURE,60.29,2025-10-14T18:16:00.385000+00:00,2025-10-14,18:16:00,asumasnam-alerts
call,RUT,2503.1434,2025-10-14T18:20:00.454000+00:00,2025-10-14,18:20:00,expert-spx-alerts
exit,BRK,496.37,2025-10-14T18:20:04.540000+00:00,2025-10-14,18:20:04,pro-account-alerts
exit,QCOM,163.43,2025-10-14T18:25:01.276000+00:00,2025-10-14,18:25:01,asumasnam-alerts
exit,CVX,153.01,2025-10-14T18:25:01.766000+00:00,2025-10-14,18:25:01,asumasnam-alerts
exit,CVNA,342.29,2025-10-14T18:30:39.347000+00:00,2025-10-14,18:30:39,asumasnam-alerts
call,RUT,2504.469,2025-10-14T18:35:00.443000+00:00,2025-10-14,18:35:00,expert-spx-alerts
call,COST,945.25,2025-10-14T18:35:02.877000+00:00,2025-10-14,18:35:02,asumasnam-alerts
exit,SPY,664.56,2025-10-14T18:40:02.515000+00:00,2025-10-14,18:40:02,expert-spx-alerts
exit,GE,300.8,2025-10-14T18:40:07.319000+00:00,2025-10-14,18:40:07,asumasnam-alerts
exit,MAR,268.87,2025-10-14T18:41:00.314000+00:00,2025-10-14,18:41:00,pro-account-alerts
exit,QURE,60.45,2025-10-14T18:41:00.435000+00:00,2025-10-14,18:41:00,asumasnam-alerts
call,CAT,530.61,2025-10-14T18:50:09.340000+00:00,2025-10-14,18:50:09,asumasnam-alerts
exit,QURE,60.46,2025-10-14T18:50:11.815000+00:00,2025-10-14,18:50:11,asumasnam-alerts
call,CVNA,345.8,2025-10-14T18:55:00.751000+00:00,2025-10-14,18:55:00,asumasnam-alerts
call,RUT,2505.5021,2025-10-14T18:55:00.826000+00:00,2025-10-14,18:55:00,expert-spx-alerts
exit,ASTS,98.26,2025-10-14T18:55:03.715000+00:00,2025-10-14,18:55:03,pro-account-alerts
exit,PLTR,181.34,2025-10-14T19:00:06.136000+00:00,2025-10-14,19:00:06,pro-account-alerts
call,RUT,2507.7286,2025-10-14T19:05:01.050000+00:00,2025-10-14,19:05:01,expert-spx-alerts
call,LOW,240.99,2025-10-14T19:05:16.283000+00:00,2025-10-14,19:05:16,pro-account-alerts
call,COST,946.5,2025-10-14T19:05:24.600000+00:00,2025-10-14,19:05:24,asumasnam-alerts
call,HD,388.59,2025-10-14T19:10:22.391000+00:00,2025-10-14,19:10:22,pro-account-alerts
call,RUT,2509.2872,2025-10-14T19:15:00.527000+00:00,2025-10-14,19:15:00,expert-spx-alerts
exit,MSFT,514.13,2025-10-14T19:15:03.014000+00:00,2025-10-14,19:15:03,pro-account-alerts
call,CVNA,347.78,2025-10-14T19:15:11.568000+00:00,2025-10-14,19:15:11,asumasnam-alerts
call,RUT,2511.2131,2025-10-14T19:20:00.576000+00:00,2025-10-14,19:20:00,expert-spx-alerts
call,CVNA,349.1,2025-10-14T19:20:11.601000+00:00,2025-10-14,19:20:11,asumasnam-alerts
exit,QURE,60.52,2025-10-14T19:20:54.048000+00:00,2025-10-14,19:20:54,asumasnam-alerts
call,RUT,2512.3372,2025-10-14T19:25:00.476000+00:00,2025-10-14,19:25:00,expert-spx-alerts
call,IONQ,81.02,2025-10-14T19:25:01.633000+00:00,2025-10-14,19:25:01,pro-account-alerts
exit,OKLO,179.43,2025-10-14T19:30:05.814000+00:00,2025-10-14,19:30:05,asumasnam-alerts
exit,IONQ,79.68,2025-10-14T19:35:01.413000+00:00,2025-10-14,19:35:01,pro-account-alerts
exit,PLTR,180.65,2025-10-14T19:35:03.130000+00:00,2025-10-14,19:35:03,pro-account-alerts
exit,ASTS,97.75,2025-10-14T19:35:07.050000+00:00,2025-10-14,19:35:07,pro-account-alerts
exit,QURE,59.93,2025-10-14T19:36:00.299000+00:00,2025-10-14,19:36:00,asumasnam-alerts
exit,RUT,2498.1935,2025-10-14T19:40:03.817000+00:00,2025-10-14,19:40:03,expert-spx-alerts
exit,AXP,333.08,2025-10-14T19:40:04.413000+00:00,2025-10-14,19:40:04,pro-account-alerts
exit,BRK,494.92,2025-10-14T19:40:06.132000+00:00,2025-10-14,19:40:06,pro-account-alerts
exit,PSX,131.3,2025-10-14T19:40:07.391000+00:00,2025-10-14,19:40:07,asumasnam-alerts
exit,HD,387.56,2025-10-14T19:40:08.177000+00:00,2025-10-14,19:40:08,pro-account-alerts
exit,LOW,240.73,2025-10-14T19:40:08.188000+00:00,2025-10-14,19:40:08,pro-account-alerts
exit,CVNA,346.02,2025-10-14T19:45:06.335000+00:00,2025-10-14,19:45:06,asumasnam-alerts
exit,MAR,267.525,2025-10-14T19:45:14.257000+00:00,2025-10-14,19:45:14,pro-account-alerts
call,MSFT,515.02,2025-10-15T13:35:01.675000+00:00,2025-10-15,13:35:01,pro-account-alerts
call,RUT,2527.5567,2025-10-15T13:40:01.260000+00:00,2025-10-15,13:40:01,expert-spx-alerts
call,OKLO,190.49,2025-10-15T13:40:02.471000+00:00,2025-10-15,13:40:02,asumasnam-alerts
call,GE,304.61,2025-10-15T13:40:04.504000+00:00,2025-10-15,13:40:04,asumasnam-alerts
exit,IONQ,77.09,2025-10-15T13:40:04.630000+00:00,2025-10-15,13:40:04,pro-account-alerts
call,CVNA,356.21,2025-10-15T13:40:05.736000+00:00,2025-10-15,13:40:05,asumasnam-alerts
call,COST,956.54,2025-10-15T13:40:06.550000+00:00,2025-10-15,13:40:06,asumasnam-alerts
call,CVNA,357.76,2025-10-15T13:45:03.483000+00:00,2025-10-15,13:45:03,asumasnam-alerts
call,RUT,2528.6892,2025-10-15T13:45:03.941000+00:00,2025-10-15,13:45:03,expert-spx-alerts
call,COST,960.37,2025-10-15T13:45:04.769000+00:00,2025-10-15,13:45:04,asumasnam-alerts
call,SPX,6692.98,2025-10-15T13:45:08.406000+00:00,2025-10-15,13:45:08,expert-spx-alerts
call,DE,450.95,2025-10-15T13:50:05.657000+00:00,2025-10-15,13:50:05,asumasnam-alerts
call,DE,450.95,2025-10-15T13:50:06.183000+00:00,2025-10-15,13:50:06,pro-account-alerts
call,CVNA,358.9,2025-10-15T13:50:11.075000+00:00,2025-10-15,13:50:11,asumasnam-alerts
exit,QURE,59.38,2025-10-15T13:51:00.324000+00:00,2025-10-15,13:51:00,asumasnam-alerts
call,AMD,230.01,2025-10-15T13:55:00.630000+00:00,2025-10-15,13:55:00,asumasnam-alerts
call,SPY,667.59,2025-10-15T13:55:00.673000+00:00,2025-10-15,13:55:00,expert-spx-alerts
call,ASTS,98.81,2025-10-15T13:55:00.959000+00:00,2025-10-15,13:55:00,pro-account-alerts
call,SPX,6698.58,2025-10-15T13:55:01.025000+00:00,2025-10-15,13:55:01,expert-spx-alerts
call,UNH,362.43,2025-10-15T13:55:02.211000+00:00,2025-10-15,13:55:02,pro-account-alerts
call,HD,392.04,2025-10-15T14:00:00.934000+00:00,2025-10-15,14:00:00,pro-account-alerts
call,CVNA,361.2,2025-10-15T14:00:04.889000+00:00,2025-10-15,14:00:04,asumasnam-alerts
call,UNH,363.65,2025-10-15T14:00:06.545000+00:00,2025-10-15,14:00:06,pro-account-alerts
call,RUT,2532.1422,2025-10-15T14:00:06.800000+00:00,2025-10-15,14:00:06,expert-spx-alerts
call,SPX,6705.82,2025-10-15T14:00:11.306000+00:00,2025-10-15,14:00:11,expert-spx-alerts
call,LOW,244.09,2025-10-15T14:00:12.485000+00:00,2025-10-15,14:00:12,pro-account-alerts
call,IBM,284.13,2025-10-15T14:00:16.727000+00:00,2025-10-15,14:00:16,pro-account-alerts
call,SPY,668.95,2025-10-15T14:05:00.425000+00:00,2025-10-15,14:05:00,expert-spx-alerts
call,RUT,2536.8836,2025-10-15T14:05:00.692000+00:00,2025-10-15,14:05:00,expert-spx-alerts
call,SPX,6711.39,2025-10-15T14:05:01.121000+00:00,2025-10-15,14:05:01,expert-spx-alerts
call,GOOGL,248.825,2025-10-15T14:05:02.759000+00:00,2025-10-15,14:05:02,pro-account-alerts
call,TSM,303.41,2025-10-15T14:05:04.351000+00:00,2025-10-15,14:05:04,asumasnam-alerts
call,HD,393.72,2025-10-15T14:05:04.862000+00:00,2025-10-15,14:05:04,pro-account-alerts
call,TSM,304.535,2025-10-15T14:10:00.994000+00:00,2025-10-15,14:10:00,asumasnam-alerts
call,RUT,2541.3083,2025-10-15T14:10:01.605000+00:00,2025-10-15,14:10:01,expert-spx-alerts
call,SPY,669.98,2025-10-15T14:10:01.634000+00:00,2025-10-15,14:10:01,expert-spx-alerts
call,SPX,6722.17,2025-10-15T14:10:02.345000+00:00,2025-10-15,14:10:02,expert-spx-alerts
call,AMD,231.89,2025-10-15T14:10:03.380000+00:00,2025-10-15,14:10:03,asumasnam-alerts
call,LOW,245.75,2025-10-15T14:10:05.035000+00:00,2025-10-15,14:10:05,pro-account-alerts
call,MSFT,516.86,2025-10-15T14:10:05.078000+00:00,2025-10-15,14:10:05,pro-account-alerts
call,MAR,268.97,2025-10-15T14:10:05.113000+00:00,2025-10-15,14:10:05,pro-account-alerts
call,CAT,535.52,2025-10-15T14:10:05.314000+00:00,2025-10-15,14:10:05,asumasnam-alerts
call,META,720.78,2025-10-15T14:10:06.218000+00:00,2025-10-15,14:10:06,asumasnam-alerts
call,DE,451.96,2025-10-15T14:10:15.440000+00:00,2025-10-15,14:10:15,pro-account-alerts
call,DE,451.96,2025-10-15T14:10:15.474000+00:00,2025-10-15,14:10:15,asumasnam-alerts
exit,PSX,130.72,2025-10-15T14:15:04.324000+00:00,2025-10-15,14:15:04,asumasnam-alerts
call,META,721.84,2025-10-15T14:15:05.354000+00:00,2025-10-15,14:15:05,asumasnam-alerts
exit,QURE,59.1,2025-10-15T14:15:08.238000+00:00,2025-10-15,14:15:08,asumasnam-alerts
call,GOOGL,250.32,2025-10-15T14:20:00.543000+00:00,2025-10-15,14:20:00,pro-account-alerts
call,AMD,233.12,2025-10-15T14:20:01.224000+00:00,2025-10-15,14:20:01,asumasnam-alerts
exit,ASTS,97.68,2025-10-15T14:20:01.239000+00:00,2025-10-15,14:20:01,pro-account-alerts
call,COST,961.62,2025-10-15T14:20:02.507000+00:00,2025-10-15,14:20:02,asumasnam-alerts
call,NDX,24859.7231,2025-10-15T14:20:03.876000+00:00,2025-10-15,14:20:03,expert-spx-alerts
call,AVGO,356.99,2025-10-15T14:25:01.691000+00:00,2025-10-15,14:25:01,pro-account-alerts
call,GOOGL,251.6,2025-10-15T14:25:01.697000+00:00,2025-10-15,14:25:01,pro-account-alerts
call,NDX,24912.8103,2025-10-15T14:25:02.652000+00:00,2025-10-15,14:25:02,expert-spx-alerts
call,AMD,234.25,2025-10-15T14:35:00.742000+00:00,2025-10-15,14:35:00,asumasnam-alerts
call,AVGO,358.86,2025-10-15T14:35:02.472000+00:00,2025-10-15,14:35:02,pro-account-alerts
call,NDX,24927.2759,2025-10-15T14:40:04.178000+00:00,2025-10-15,14:40:04,expert-spx-alerts
exit,HD,391.66,2025-10-15T14:40:05.163000+00:00,2025-10-15,14:40:05,pro-account-alerts
exit,MAR,268.03,2025-10-15T14:46:00.836000+00:00,2025-10-15,14:46:00,pro-account-alerts
call,NDX,24928.7063,2025-10-15T14:50:03.432000+00:00,2025-10-15,14:50:03,expert-spx-alerts
call,META,723.27,2025-10-15T14:55:00.382000+00:00,2025-10-15,14:55:00,asumasnam-alerts
call,AMD,235.81,2025-10-15T14:55:00.881000+00:00,2025-10-15,14:55:00,asumasnam-alerts
exit,AVGO,356.42,2025-10-15T14:55:01.684000+00:00,2025-10-15,14:55:01,pro-account-alerts
call,NET,224.63,2025-10-15T14:55:19.763000+00:00,2025-10-15,14:55:19,pro-account-alerts
call,AMD,236.86,2025-10-15T15:00:06.876000+00:00,2025-10-15,15:00:06,asumasnam-alerts
call,TSM,305.88,2025-10-15T15:00:13.952000+00:00,2025-10-15,15:00:13,asumasnam-alerts
exit,IBM,282.77,2025-10-15T15:00:15.556000+00:00,2025-10-15,15:00:15,pro-account-alerts
exit,QURE,59.73,2025-10-15T15:00:53.740000+00:00,2025-10-15,15:00:53,asumasnam-alerts
exit,RUT,2526.4471,2025-10-15T15:05:00.760000+00:00,2025-10-15,15:05:00,expert-spx-alerts
exit,META,720.14,2025-10-15T15:05:01.737000+00:00,2025-10-15,15:05:01,asumasnam-alerts
call,LLY,826.76,2025-10-15T15:05:19.983000+00:00,2025-10-15,15:05:19,pro-account-alerts
call,AMD,238.2,2025-10-15T15:10:00.689000+00:00,2025-10-15,15:10:00,asumasnam-alerts
exit,AVGO,355.28,2025-10-15T15:20:04.362000+00:00,2025-10-15,15:20:04,pro-account-alerts
exit,TSM,304.555,2025-10-15T15:25:01.393000+00:00,2025-10-15,15:25:01,asumasnam-alerts
exit,BA,214.44,2025-10-15T15:25:09.289000+00:00,2025-10-15,15:25:09,asumasnam-alerts
exit,HD,390.325,2025-10-15T15:30:19.235000+00:00,2025-10-15,15:30:19,pro-account-alerts
exit,LOW,243.35,2025-10-15T15:30:53.858000+00:00,2025-10-15,15:30:53,pro-account-alerts
exit,SPY,666.79,2025-10-15T15:35:00.661000+00:00,2025-10-15,15:35:00,expert-spx-alerts
exit,QCOM,161.4,2025-10-15T15:35:04.552000+00:00,2025-10-15,15:35:04,asumasnam-alerts
call,QURE,60.46,2025-10-15T15:35:07.456000+00:00,2025-10-15,15:35:07,asumasnam-alerts
exit,CVNA,357.63,2025-10-15T15:35:17.281000+00:00,2025-10-15,15:35:17,asumasnam-alerts
exit,BABA,167.13,2025-10-15T15:40:03.771000+00:00,2025-10-15,15:40:03,pro-account-alerts
exit,CVX,152.26,2025-10-15T15:45:02.313000+00:00,2025-10-15,15:45:02,asumasnam-alerts
call,QURE,61.57,2025-10-15T15:45:02.685000+00:00,2025-10-15,15:45:02,asumasnam-alerts
exit,MSFT,514.6,2025-10-15T15:45:05.601000+00:00,2025-10-15,15:45:05,pro-account-alerts
exit,NET,223.54,2025-10-15T15:45:32.788000+00:00,2025-10-15,15:45:32,pro-account-alerts
exit,GE,298.69,2025-10-15T15:50:00.459000+00:00,2025-10-15,15:50:00,asumasnam-alerts
exit,OKLO,171.69,2025-10-15T15:50:02.955000+00:00,2025-10-15,15:50:02,asumasnam-alerts
exit,NDX,24835.6973,2025-10-15T15:50:03.426000+00:00,2025-10-15,15:50:03,expert-spx-alerts
call,DE,449.71,2025-10-15T16:00:12.629000+00:00,2025-10-15,16:00:12,asumasnam-alerts
call,DE,449.71,2025-10-15T16:00:17.083000+00:00,2025-10-15,16:00:17,pro-account-alerts
exit,QURE,61.13,2025-10-15T16:05:03.615000+00:00,2025-10-15,16:05:03,asumasnam-alerts
exit,PSX,129.5,2025-10-15T16:05:47.418000+00:00,2025-10-15,16:05:47,asumasnam-alerts
call,DE,451.25,2025-10-15T16:15:19.381000+00:00,2025-10-15,16:15:19,pro-account-alerts
call,DE,451.25,2025-10-15T16:15:19.423000+00:00,2025-10-15,16:15:19,asumasnam-alerts
exit,QURE,61.26,2025-10-15T16:20:02.892000+00:00,2025-10-15,16:20:02,asumasnam-alerts
exit,UNH,358.67,2025-10-15T16:30:01.051000+00:00,2025-10-15,16:30:01,pro-account-alerts
exit,QURE,61.01,2025-10-15T16:35:50.014000+00:00,2025-10-15,16:35:50,asumasnam-alerts
call,CVNA,359.44,2025-10-15T16:45:01.123000+00:00,2025-10-15,16:45:01,asumasnam-alerts
exit,GOOGL,248.6,2025-10-15T16:50:00.612000+00:00,2025-10-15,16:50:00,pro-account-alerts
exit,MSFT,513.87,2025-10-15T16:50:01.308000+00:00,2025-10-15,16:50:01,pro-account-alerts
exit,LOW,242.63,2025-10-15T16:50:12.779000+00:00,2025-10-15,16:50:12,pro-account-alerts
exit,LLY,824.26,2025-10-15T16:55:01.724000+00:00,2025-10-15,16:55:01,pro-account-alerts
exit,NVDA,179.99,2025-10-15T17:00:02.391000+00:00,2025-10-15,17:00:02,asumasnam-alerts
exit,BRK,492.91,2025-10-15T17:00:10.267000+00:00,2025-10-15,17:00:10,pro-account-alerts
exit,META,714.83,2025-10-15T17:00:11.864000+00:00,2025-10-15,17:00:11,asumasnam-alerts
exit,PLTR,178.51,2025-10-15T17:05:01.313000+00:00,2025-10-15,17:05:01,pro-account-alerts
exit,AXP,332.41,2025-10-15T17:05:03.973000+00:00,2025-10-15,17:05:03,pro-account-alerts
exit,CVNA,357.19,2025-10-15T17:05:11.502000+00:00,2025-10-15,17:05:11,asumasnam-alerts
exit,MAR,264.94,2025-10-15T17:05:24.478000+00:00,2025-10-15,17:05:24,pro-account-alerts
exit,CRWD,489.06,2025-10-15T17:10:02.010000+00:00,2025-10-15,17:10:02,pro-account-alerts
exit,ASTS,94.48,2025-10-15T17:10:04.950000+00:00,2025-10-15,17:10:04,pro-account-alerts
exit,QCOM,160.63,2025-10-15T17:15:01.794000+00:00,2025-10-15,17:15:01,asumasnam-alerts
exit,HUM,257.34,2025-10-15T17:25:02.099000+00:00,2025-10-15,17:25:02,pro-account-alerts
call,AMD,235.6,2025-10-15T17:55:03.777000+00:00,2025-10-15,17:55:03,asumasnam-alerts
call,LLY,826.0,2025-10-15T17:55:35.024000+00:00,2025-10-15,17:55:35,pro-account-alerts
call,ASTS,97.5,2025-10-15T18:00:12.969000+00:00,2025-10-15,18:00:12,pro-account-alerts
call,COST,959.67,2025-10-15T18:05:11.301000+00:00,2025-10-15,18:05:11,asumasnam-alerts
call,CAT,535.0,2025-10-15T18:05:11.552000+00:00,2025-10-15,18:05:11,asumasnam-alerts
call,GOOGL,249.49,2025-10-15T18:15:03.988000+00:00,2025-10-15,18:15:03,pro-account-alerts
exit,IBM,280.805,2025-10-15T18:15:29.261000+00:00,2025-10-15,18:15:29,pro-account-alerts
exit,QURE,59.99,2025-10-15T18:20:28.129000+00:00,2025-10-15,18:20:28,asumasnam-alerts
call,AMD,237.05,2025-10-15T18:35:00.910000+00:00,2025-10-15,18:35:00,asumasnam-alerts
call,TSM,304.55,2025-10-15T18:35:02.462000+00:00,2025-10-15,18:35:02,asumasnam-alerts
exit,LMT,497.08,2025-10-15T18:35:03.565000+00:00,2025-10-15,18:35:03,asumasnam-alerts
exit,ASTS,95.96,2025-10-15T18:40:03.527000+00:00,2025-10-15,18:40:03,pro-account-alerts
exit,CVX,151.73,2025-10-15T18:45:01.052000+00:00,2025-10-15,18:45:01,asumasnam-alerts
exit,BA,213.82,2025-10-15T18:50:00.364000+00:00,2025-10-15,18:50:00,asumasnam-alerts
exit,AVGO,352.78,2025-10-15T18:50:03.355000+00:00,2025-10-15,18:50:03,pro-account-alerts
call,SPX,6677.01,2025-10-15T18:55:00.720000+00:00,2025-10-15,18:55:00,expert-spx-alerts
call,SPY,665.49,2025-10-15T18:55:02.009000+00:00,2025-10-15,18:55:02,expert-spx-alerts
call,GOOGL,250.7,2025-10-15T19:00:02.507000+00:00,2025-10-15,19:00:02,pro-account-alerts
call,LLY,828.19,2025-10-15T19:00:03.354000+00:00,2025-10-15,19:00:03,pro-account-alerts
call,AMD,238.12,2025-10-15T19:00:07.433000+00:00,2025-10-15,19:00:07,asumasnam-alerts
call,SPX,6679.72,2025-10-15T19:00:08.418000+00:00,2025-10-15,19:00:08,expert-spx-alerts
exit,TSM,304.54,2025-10-15T19:05:00.653000+00:00,2025-10-15,19:05:00,asumasnam-alerts
call,LMT,501.05,2025-10-15T19:05:02.017000+00:00,2025-10-15,19:05:02,asumasnam-alerts
call,UNH,361.71,2025-10-15T19:05:07.481000+00:00,2025-10-15,19:05:07,pro-account-alerts
call,META,718.0,2025-10-15T19:05:12.476000+00:00,2025-10-15,19:05:12,asumasnam-alerts
exit,HD,388.48,2025-10-15T19:10:00.492000+00:00,2025-10-15,19:10:00,pro-account-alerts
exit,NVDA,180.06,2025-10-15T19:10:00.591000+00:00,2025-10-15,19:10:00,asumasnam-alerts
exit,QCOM,161.69,2025-10-15T19:10:02.693000+00:00,2025-10-15,19:10:02,asumasnam-alerts
exit,META,717.32,2025-10-15T19:10:03.063000+00:00,2025-10-15,19:10:03,asumasnam-alerts
exit,AMZN,214.71,2025-10-15T19:10:03.108000+00:00,2025-10-15,19:10:03,asumasnam-alerts
call,NDX,24776.7913,2025-10-15T19:15:03.059000+00:00,2025-10-15,19:15:03,expert-spx-alerts
exit,GOOGL,250.21,2025-10-15T19:15:04.951000+00:00,2025-10-15,19:15:04,pro-account-alerts
exit,ULTA,538.48,2025-10-15T19:15:09.696000+00:00,2025-10-15,19:15:09,asumasnam-alerts
call,QURE,61.34,2025-10-15T19:15:24.809000+00:00,2025-10-15,19:15:24,asumasnam-alerts
call,LLY,829.76,2025-10-15T19:20:01.981000+00:00,2025-10-15,19:20:01,pro-account-alerts
call,LMT,502.32,2025-10-15T19:20:06.824000+00:00,2025-10-15,19:20:06,asumasnam-alerts
call,GE,301.02,2025-10-15T19:21:00.276000+00:00,2025-10-15,19:21:00,asumasnam-alerts
call,RUT,2519.7891,2025-10-15T19:25:00.720000+00:00,2025-10-15,19:25:00,expert-spx-alerts
exit,NDX,24743.2758,2025-10-15T19:25:02.547000+00:00,2025-10-15,19:25:02,expert-spx-alerts
exit,MAR,267.27,2025-10-15T19:25:08.446000+00:00,2025-10-15,19:25:08,pro-account-alerts
exit,META,716.71,2025-10-15T19:30:01.944000+00:00,2025-10-15,19:30:01,asumasnam-alerts
exit,IBM,280.79,2025-10-15T19:30:05.648000+00:00,2025-10-15,19:30:05,pro-account-alerts
call,MSFT,514.23,2025-10-15T19:30:11.261000+00:00,2025-10-15,19:30:11,pro-account-alerts
exit,MSFT,513.83,2025-10-15T19:35:01.041000+00:00,2025-10-15,19:35:01,pro-account-alerts
call,BRK,494.7,2025-10-15T19:35:01.558000+00:00,2025-10-15,19:35:01,pro-account-alerts
exit,LMT,501.84,2025-10-15T19:35:33.705000+00:00,2025-10-15,19:35:33,asumasnam-alerts
exit,SPY,664.07,2025-10-15T19:40:00.472000+00:00,2025-10-15,19:40:00,expert-spx-alerts
exit,RUT,2516.4881,2025-10-15T19:40:01.263000+00:00,2025-10-15,19:40:01,expert-spx-alerts
exit,IONQ,72.65,2025-10-15T19:40:02.650000+00:00,2025-10-15,19:40:02,pro-account-alerts
exit,AXP,330.72,2025-10-15T19:40:05.723000+00:00,2025-10-15,19:40:05,pro-account-alerts
exit,HUM,261.2,2025-10-15T19:40:05.815000+00:00,2025-10-15,19:40:05,pro-account-alerts
exit,PSX,130.08,2025-10-15T19:40:08.226000+00:00,2025-10-15,19:40:08,asumasnam-alerts
exit,GE,300.26,2025-10-15T19:40:12.252000+00:00,2025-10-15,19:40:12,asumasnam-alerts
call,CVNA,355.59,2025-10-15T19:40:24.432000+00:00,2025-10-15,19:40:24,asumasnam-alerts
call,CVNA,356.75,2025-10-15T19:45:07.446000+00:00,2025-10-15,19:45:07,asumasnam-alerts
exit,UNH,359.96,2025-10-15T19:50:02.235000+00:00,2025-10-15,19:50:02,pro-account-alerts
call,TSM,305.775,2025-10-15T19:50:02.448000+00:00,2025-10-15,19:50:02,asumasnam-alerts
exit,BABA,165.58,2025-10-15T19:55:02.637000+00:00,2025-10-15,19:55:02,pro-account-alerts
exit,LOW,241.38,2025-10-15T19:55:03.111000+00:00,2025-10-15,19:55:03,pro-account-alerts
exit,BA,214.09,2025-10-15T19:55:03.218000+00:00,2025-10-15,19:55:03,asumasnam-alerts
exit,LLY,825.95,2025-10-15T19:55:04.969000+00:00,2025-10-15,19:55:04,pro-account-alerts
exit,OKLO,171.54,2025-10-15T20:00:01.835000+00:00,2025-10-15,20:00:01,asumasnam-alerts
exit,TSM,304.56,2025-10-15T20:00:05.560000+00:00,2025-10-15,20:00:05,asumasnam-alerts
call,QURE,62.87,2025-10-15T20:00:28.811000+00:00,2025-10-15,20:00:28,asumasnam-alerts
call,BRK,496.49,2025-10-15T20:01:04.154000+00:00,2025-10-15,20:01:04,pro-account-alerts
